   264 23.68 3.39 3.39    CANBKX010000001.1     21389     21506  (50557) +               Kuruka     Unspecified    4227    4344  (4489)    
   226 35.45 0.00 0.00           OX376372.1 145027516 145027625 (83138302) C               Kuruka     Unspecified  (5112)    3721    3612    
   244 22.97 2.63 2.63           OX376372.1 145028531 145028606 (83137321) C               Kuruka     Unspecified  (5953)    2880    2805    
   529 27.07 3.78 2.13           OX376372.1 145139144 145139328 (83026599) C               Kuruka     Unspecified  (4247)    4586    4399    
   590 35.63 4.62 4.10           OX376372.1 145269909 145270903 (82895024) +               Kuruka     Unspecified    3587    4586  (4247)    
   259 35.23 3.44 4.03           OX376372.1 145369101 145369449 (82796478) C               Kuruka     Unspecified  (4172)    4661    4315    
   466 32.88 3.18 3.18           OX376372.1 145369906 145370282 (82795645) C               Kuruka     Unspecified  (4996)    3837    3461    
   262 31.19 2.48 4.43           OX376372.1 145435817 145435977 (82729950) C               Kuruka     Unspecified  (4423)    4410    4253    
  2368 33.23 2.66 2.81           OX376372.1 145513244 145514633 (82651294) C               Kuruka     Unspecified  (3988)    4845    3458    
  1001 36.25 2.34 2.75           OX376372.1 145515057 145516080 (82649847) C               Kuruka     Unspecified  (5718)    3115    2096    
   248 27.83 2.54 2.54           OX376372.1 145532757 145532874 (82633053) +               Kuruka     Unspecified    4227    4344  (4489)    
   300 30.25 2.46 2.46           OX376372.1 145593506 145593627 (82572300) C               Kuruka     Unspecified  (2364)    6469    6348    
  2483 32.23 1.88 2.05           OX376372.1 145595898 145597069 (82568858) C               Kuruka     Unspecified  (4224)    4609    3440    
  1017 36.26 1.24 1.24           OX376372.1 145597277 145598083 (82567844) C               Kuruka     Unspecified  (5685)    3148    2342    
   281 34.51 0.00 0.00           OX376372.1 145782808 145782920 (82383007) +               Kuruka     Unspecified    4047    4159  (4674)    
   291 38.60 1.04 1.39           OX376372.1 145783052 145783340 (82382587) +               Kuruka     Unspecified    4291    4578  (4255)    
   573 33.70 6.25 4.85           OX376372.1 145965342 145966317 (82199610) +               Kuruka     Unspecified    2112    3100  (5733)    
  2746 33.50 1.32 1.40           OX376372.1 145966776 145967986 (82197941) +               Kuruka     Unspecified    3459    4668  (4165)    
   385 32.26 0.64 0.64           OX376372.1 146014082 146014237 (82151690) C               Kuruka     Unspecified  (4282)    4551    4396    
   544 31.88 1.18 1.18           OX376372.1 146015047 146015300 (82150627) C               Kuruka     Unspecified  (4993)    3840    3587    
   626 36.50 2.60 2.75           OX376372.1 146218802 146219494 (81946433) C               Kuruka     Unspecified  (4053)    4780    4089    
   556 32.15 2.65 2.65           OX376372.1 146227271 146227647 (81938280) +               Kuruka     Unspecified    3461    3837  (4996)    
   293 34.19 5.19 4.75           OX376372.1 146227883 146228364 (81937563) +               Kuruka     Unspecified    4073    4556  (4277)    
   353 28.60 9.45 4.06           OX376372.1 146355484 146355811 (81810116) +               Kuruka     Unspecified    2113    2457  (6376)    
   621 36.31 3.96 2.66           OX376372.1 146362098 146362728 (81803199) +               Kuruka     Unspecified    2508    3146  (5687)    
  2748 31.11 2.86 3.09           OX376372.1 146363310 146364639 (81801288) +               Kuruka     Unspecified    3450    4776  (4057)    
   642 32.25 5.92 4.56           OX376372.1 146435660 146436351 (81729576) C               Kuruka     Unspecified  (4672)    4161    3461    
  1986 34.85 2.51 2.58           OX376372.1 146651327 146652681 (81513246) +               Kuruka     Unspecified    3492    4845  (3988)    
  1139 34.55 4.63 3.84           OX376372.1 146736237 146737425 (81428502) +               Kuruka     Unspecified    3446    4643  (4190)    
   576 35.38 7.18 3.47           OX376372.1 146849728 146850869 (81315058) C               Kuruka     Unspecified  (4190)    4643    3461    
   628 30.67 0.79 0.79           OX376372.1 146896431 146896683 (81269244) +               Kuruka     Unspecified    3588    3840  (4993)    
   371 32.26 0.64 0.64           OX376372.1 146897237 146897392 (81268535) +               Kuruka     Unspecified    4396    4551  (4282)    
   325 34.61 0.64 0.64           OX376372.1 146919686 146919842 (81246085) C               Kuruka     Unspecified  (4277)    4556    4400    
   455 32.53 1.97 1.97           OX376372.1 146920400 146920653 (81245274) C               Kuruka     Unspecified  (4993)    3840    3587    
   771 34.95 5.72 4.83           OX376372.1 146929098 146930041 (81235886) C               Kuruka     Unspecified  (4289)    4544    3593    
   385 37.25 4.21 4.39           OX376372.1 147110502 147111071 (81054856) C               Kuruka     Unspecified  (4332)    4501    3933    
   225 36.00 2.23 2.23           OX376372.1 147111208 147111386 (81054541) C               Kuruka     Unspecified  (5004)    3829    3651    
   333 37.45 1.35 1.69           OX376372.1 147135446 147135741 (81030186) +               Kuruka     Unspecified    4284    4578  (4255)    
  2576 31.06 2.54 2.45           OX376372.1 147167533 147168753 (80997174) C               Kuruka     Unspecified  (4162)    4671    3450    
  1113 34.19 2.99 2.89           OX376372.1 147169174 147170176 (80995751) C               Kuruka     Unspecified  (5717)    3116    2113    
   435 35.85 1.12 1.12           OX376372.1 147179910 147180177 (80985750) C               Kuruka     Unspecified  (4288)    4545    4278    
   417 34.60 2.14 2.77           OX376372.1 147180603 147180929 (80984998) C               Kuruka     Unspecified  (5003)    3830    3506    
   315 32.53 3.53 4.14           OX376372.1 147306118 147306287 (80859640) C               Kuruka     Unspecified  (4387)    4446    4278    
   564 27.12 0.59 2.40           OX376372.1 147387042 147387211 (80778716) +               Kuruka     Unspecified    4399    4565  (4268)    
   593 29.92 4.13 4.13           OX376372.1 147679155 147679541 (80486386) +               Kuruka     Unspecified    3585    3971  (4862)    
   352 31.20 2.48 2.48           OX376372.1 147683604 147683764 (80482163) +               Kuruka     Unspecified    4396    4556  (4277)    
  1859 33.04 3.83 2.25           OX376372.1 147837623 147838718 (80327209) +               Kuruka     Unspecified    3531    4643  (4190)    
   440 34.09 6.38 4.89           OX376372.1 147870140 147871268 (80294659) +               Kuruka     Unspecified    2114    3258  (5575)    
  2071 33.20 4.96 1.15           OX376372.1 147871525 147872694 (80293233) +               Kuruka     Unspecified    3458    4671  (4162)    
   246 34.76 1.40 1.40           OX376372.1 147873302 147873444 (80292483) +               Kuruka     Unspecified    5270    5412  (3421)    
  1197 33.42 1.42 1.69           OX376372.1 147930482 147931254 (80234673) +               Kuruka     Unspecified    2331    3101  (5732)    
  1725 33.17 3.41 2.21           OX376372.1 147931711 147932826 (80233101) +               Kuruka     Unspecified    3489    4617  (4216)    
  1645 34.30 1.52 1.79           OX376372.1 147939206 147940324 (80225603) C               Kuruka     Unspecified  (4187)    4646    3531    
   447 36.68 2.26 2.26           OX376372.1 147953276 147953805 (80212122) C               Kuruka     Unspecified  (5736)    3097    2568    
  1915 33.46 3.81 2.34           OX376372.1 147965407 147966587 (80199340) C               Kuruka     Unspecified  (4190)    4643    3446    
   513 27.62 3.78 2.13           OX376372.1 148169771 148169955 (79995972) +               Kuruka     Unspecified    4399    4586  (4247)    
   544 30.47 2.66 2.66           OX376372.1 148278305 148278567 (79887360) +               Kuruka     Unspecified    3575    3837  (4996)    
   310 34.38 2.28 2.67           OX376372.1 148279022 148279284 (79886643) +               Kuruka     Unspecified    4295    4556  (4277)    
   541 38.28 2.29 2.44           OX376372.1 148378052 148378707 (79787220) C               Kuruka     Unspecified  (4247)    4586    3932    
   541 38.28 2.29 2.44           OX376372.1 148382314 148382969 (79782958) C               Kuruka     Unspecified  (4247)    4586    3932    
   280 35.18 3.42 3.82           OX376372.1 148679887 148680149 (79485778) C               Kuruka     Unspecified  (4172)    4661    4400    
   495 35.58 1.59 1.59           OX376372.1 148680710 148681086 (79484841) C               Kuruka     Unspecified  (4996)    3837    3461    
   303 35.26 0.64 0.64           OX376372.1 148685930 148686086 (79479841) C               Kuruka     Unspecified  (4277)    4556    4400    
   373 36.66 0.47 0.47           OX376372.1 148688047 148688257 (79477670) C               Kuruka     Unspecified  (5048)    3785    3575    
   280 35.18 3.42 3.82           OX376372.1 148692910 148693172 (79472755) C               Kuruka     Unspecified  (4172)    4661    4400    
   496 34.23 1.14 1.14           OX376372.1 148693733 148693995 (79471932) C               Kuruka     Unspecified  (4996)    3837    3575    
   280 35.18 3.42 3.82           OX376372.1 148698641 148698903 (79467024) C               Kuruka     Unspecified  (4172)    4661    4400    
   514 35.31 1.59 1.59           OX376372.1 148699464 148699840 (79466087) C               Kuruka     Unspecified  (4996)    3837    3461    
   280 35.18 3.42 3.82           OX376372.1 148704372 148704634 (79461293) C               Kuruka     Unspecified  (4172)    4661    4400    
   495 35.58 1.59 1.59           OX376372.1 148705195 148705571 (79460356) C               Kuruka     Unspecified  (4996)    3837    3461    
   303 35.26 0.64 0.64           OX376372.1 148710421 148710577 (79455350) C               Kuruka     Unspecified  (4277)    4556    4400    
   496 34.23 1.14 1.14           OX376372.1 148711138 148711400 (79454527) C               Kuruka     Unspecified  (4996)    3837    3575    
   280 35.18 3.42 3.82           OX376372.1 148716046 148716308 (79449619) C               Kuruka     Unspecified  (4172)    4661    4400    
   496 34.23 1.14 1.14           OX376372.1 148716869 148717131 (79448796) C               Kuruka     Unspecified  (4996)    3837    3575    
   280 35.18 3.42 3.82           OX376372.1 148721777 148722039 (79443888) C               Kuruka     Unspecified  (4172)    4661    4400    
   514 35.31 1.59 1.59           OX376372.1 148722600 148722976 (79442951) C               Kuruka     Unspecified  (4996)    3837    3461    
   280 35.18 3.42 3.82           OX376372.1 148727508 148727770 (79438157) C               Kuruka     Unspecified  (4172)    4661    4400    
   495 35.58 1.59 1.59           OX376372.1 148728331 148728707 (79437220) C               Kuruka     Unspecified  (4996)    3837    3461    
   303 35.26 0.64 0.64           OX376372.1 148733551 148733707 (79432220) C               Kuruka     Unspecified  (4277)    4556    4400    
   496 34.23 1.14 1.14           OX376372.1 148734268 148734530 (79431397) C               Kuruka     Unspecified  (4996)    3837    3575    
   280 35.18 3.42 3.82           OX376372.1 148739176 148739438 (79426489) C               Kuruka     Unspecified  (4172)    4661    4400    
   514 35.31 1.59 1.59           OX376372.1 148739999 148740375 (79425552) C               Kuruka     Unspecified  (4996)    3837    3461    
   840 37.65 3.11 2.21           OX376372.1 148798170 148799068 (79366859) +               Kuruka     Unspecified    3649    4555  (4278)    
   599 31.11 6.37 2.95           OX376372.1 148986746 148987106 (79178821) +               Kuruka     Unspecified    3468    3840  (4993)    
   937 33.91 2.62 2.78           OX376372.1 148987243 148987891 (79178036) +               Kuruka     Unspecified    3966    4613  (4220)    
   494 38.78 2.32 0.67           OX376372.1 149011063 149011794 (79154133) +               Kuruka     Unspecified    2427    3170  (5663)    
  1102 31.54 5.29 2.78           OX376372.1 149012164 149012900 (79153027) +               Kuruka     Unspecified    3492    4246  (4587)    
   323 26.97 0.00 0.00           OX376372.1 149017706 149017794 (79148133) +               Kuruka     Unspecified    4266    4354  (4479)    
   505 32.47 8.55 2.06           OX376372.1 149024883 149025338 (79140589) +               Kuruka     Unspecified    4364    4848  (3985)    
   374 32.26 0.64 0.64           OX376372.1 149030977 149031132 (79134795) C               Kuruka     Unspecified  (4282)    4551    4396    
   503 33.99 0.78 0.78           OX376372.1 149031685 149031942 (79133985) C               Kuruka     Unspecified  (4993)    3840    3583    
   251 31.58 2.56 2.56           OX376372.1 149132661 149132777 (79033150) C               Kuruka     Unspecified  (5133)    3700    3584    
   374 31.11 4.14 4.53           OX376372.1 149157191 149157456 (79008471) +               Kuruka     Unspecified    4277    4541  (4292)    
   592 31.13 2.27 2.66           OX376372.1 149174936 149175199 (78990728) C               Kuruka     Unspecified  (4253)    4580    4318    
   813 35.24 4.24 3.11           OX376372.1 149175260 149176085 (78989842) C               Kuruka     Unspecified  (4538)    4295    3461    
   384 26.67 2.44 2.44           OX376372.1 149196053 149196175 (78969752) C               Kuruka     Unspecified  (5180)    3653    3531    
   418 29.95 3.11 3.11           OX376372.1 149207185 149207377 (78958550) C               Kuruka     Unspecified  (5180)    3653    3461    
   761 36.14 2.37 2.53           OX376372.1 149221819 149222451 (78943476) C               Kuruka     Unspecified  (4053)    4780    4149    
   354 35.28 6.22 3.80           OX376372.1 149224783 149225168 (78940759) C               Kuruka     Unspecified  (4818)    4015    3621    
   237 22.97 2.63 2.63           OX376372.1 149226133 149226208 (78939719) C               Kuruka     Unspecified  (5953)    2880    2805    
   226 25.62 5.74 4.03           OX376372.1 149237433 149237554 (78928373) C               Kuruka     Unspecified  (4480)    4353    4230    
   503 34.63 3.99 3.56           OX376372.1 149264105 149264580 (78901347) C               Kuruka     Unspecified  (4279)    4554    4077    
   301 33.61 0.00 0.84           OX376372.1 149267253 149267372 (78898555) C               Kuruka     Unspecified  (5000)    3833    3715    
   330 24.21 2.08 1.03           OX376372.1 149268220 149268315 (78897612) C               Kuruka     Unspecified  (5152)    3681    3585    
   230 32.50 6.89 6.19           OX376372.1 149298067 149298371 (78867556) +               Kuruka     Unspecified    4230    4536  (4297)    
   338 37.82 3.55 3.74           OX376372.1 149402268 149402830 (78763097) C               Kuruka     Unspecified  (4333)    4500    3939    
   254 35.79 2.22 2.22           OX376372.1 149402972 149403151 (78762776) C               Kuruka     Unspecified  (5003)    3830    3651    
  2443 31.47 3.04 2.62           OX376372.1 149414130 149415346 (78750581) C               Kuruka     Unspecified  (4162)    4671    3450    
   953 34.90 3.30 3.00           OX376372.1 149415737 149416767 (78749160) C               Kuruka     Unspecified  (5687)    3146    2113    
   469 34.83 0.74 1.12           OX376372.1 149589073 149589342 (78576585) C               Kuruka     Unspecified  (4290)    4543    4275    
   629 35.45 2.99 3.16           OX376372.1 149620126 149620728 (78545199) C               Kuruka     Unspecified  (4278)    4555    3954    
   873 35.38 3.98 3.16           OX376372.1 149627380 149628383 (78537544) C               Kuruka     Unspecified  (4247)    4586    3575    
   543 35.19 1.25 1.25           OX376372.1 149756579 149756978 (78408949) +               Kuruka     Unspecified    3583    3982  (4851)    
   403 31.61 0.64 0.64           OX376372.1 149757389 149757544 (78408383) +               Kuruka     Unspecified    4396    4551  (4282)    
   698 37.54 3.20 1.84           OX376372.1 149762832 149763580 (78402347) C               Kuruka     Unspecified  (4611)    4222    3464    
   471 32.11 4.04 4.04           OX376372.1 149808834 149809229 (78356698) +               Kuruka     Unspecified    3587    3982  (4851)    
   382 32.26 0.64 0.64           OX376372.1 149809641 149809796 (78356131) +               Kuruka     Unspecified    4396    4551  (4282)    
   516 33.93 6.46 2.06           OX376372.1 149830435 149830759 (78335168) C               Kuruka     Unspecified  (4300)    4533    4195    
   298 26.95 2.54 2.54           OX376372.1 149923590 149923707 (78242220) C               Kuruka     Unspecified  (4489)    4344    4227    
   321 32.09 7.16 4.47           OX376372.1 150097168 150097516 (78068411) +               Kuruka     Unspecified    3461    3818  (5015)    
   583 37.25 2.51 2.65           OX376372.1 150104372 150105088 (78060839) C               Kuruka     Unspecified  (4186)    4647    3932    
   284 33.21 6.63 4.15           OX376372.1 150105209 150105585 (78060342) C               Kuruka     Unspecified  (4986)    3847    3462    
   784 35.40 1.46 1.46           OX376372.1 150247739 150248148 (77917779) +               Kuruka     Unspecified    4203    4612  (4221)    
   673 30.71 0.78 0.78           OX376372.1 150268947 150269202 (77896725) +               Kuruka     Unspecified    3585    3840  (4993)    
   392 32.26 0.64 0.64           OX376372.1 150269756 150269911 (77896016) +               Kuruka     Unspecified    4396    4551  (4282)    
   445 37.01 1.80 2.06           OX376372.1 150300750 150301138 (77864789) C               Kuruka     Unspecified  (4225)    4608    4221    
   241 34.17 0.00 0.00           OX376372.1 150301656 150301775 (77864152) C               Kuruka     Unspecified  (5139)    3694    3575    
   630 36.91 3.49 2.62           OX376372.1 150545513 150546458 (77619469) C               Kuruka     Unspecified  (4292)    4541    3588    
   364 34.88 1.38 1.38           OX376372.1 150578851 150579068 (77586859) +               Kuruka     Unspecified    3507    3724  (5109)    
   283 33.59 0.78 0.78           OX376372.1 150579275 150579403 (77586524) +               Kuruka     Unspecified    3929    4057  (4776)    
   314 32.43 2.62 3.16           OX376372.1 150623589 150623779 (77542148) +               Kuruka     Unspecified    4197    4386  (4447)    
   441 28.17 3.78 2.13           OX376372.1 150727143 150727327 (77438600) +               Kuruka     Unspecified    4399    4586  (4247)    
  1890 33.17 3.76 3.02           OX376372.1 151095710 151096825 (77069102) +               Kuruka     Unspecified    3461    4584  (4249)    
   368 38.29 3.11 3.26           OX376372.1 151147160 151147834 (77018093) C               Kuruka     Unspecified  (4247)    4586    3913    
   423 37.31 2.96 3.12           OX376372.1 151213588 151214262 (76951665) C               Kuruka     Unspecified  (4247)    4586    3913    
  1274 34.82 3.90 3.28           OX376372.1 151247858 151249190 (76916737) C               Kuruka     Unspecified  (3983)    4850    3510    
   246 25.40 0.00 0.00           OX376372.1 151254877 151254939 (76910988) C               Kuruka     Unspecified  (4489)    4344    4282    
   230 28.72 1.05 1.05           OX376372.1 151318309 151318403 (76847524) C               Kuruka     Unspecified  (4683)    4150    4056    
   334 30.18 7.93 5.04           OX376372.1 151318664 151318991 (76846936) C               Kuruka     Unspecified  (5002)    3831    3495    
  1045 33.28 3.39 1.87           OX376372.1 151408150 151408887 (76757040) +               Kuruka     Unspecified    2367    3115  (5718)    
  2028 33.46 3.46 3.53           OX376372.1 151409315 151410702 (76755225) +               Kuruka     Unspecified    3459    4845  (3988)    
   321 41.00 0.78 1.04           OX376372.1 151632405 151632791 (76533136) +               Kuruka     Unspecified    4223    4608  (4225)    
   496 37.46 2.47 2.62           OX376372.1 151669869 151670556 (76495371) C               Kuruka     Unspecified  (4055)    4778    4092    
   275 32.65 0.00 0.00           OX376372.1 151670784 151670881 (76495046) C               Kuruka     Unspecified  (5115)    3718    3621    
   306 25.00 2.13 2.13           OX376372.1 151765534 151765627 (76400300) +               Kuruka     Unspecified    3741    3834  (4999)    
   401 30.21 4.71 2.85           OX376372.1 151766194 151766469 (76399458) +               Kuruka     Unspecified    4399    4679  (4154)    
   529 27.07 3.78 2.13           OX376372.1 151785264 151785448 (76380479) +               Kuruka     Unspecified    4399    4586  (4247)    
   420 36.64 3.15 3.31           OX376372.1 151939667 151940301 (76225626) C               Kuruka     Unspecified  (4222)    4611    3978    
   597 25.40 3.78 2.13           OX376372.1 152162998 152163182 (76002745) +               Kuruka     Unspecified    4399    4586  (4247)    
  1335 36.54 2.99 2.27           OX376372.1 152533599 152534735 (75631192) C               Kuruka     Unspecified  (4222)    4611    3467    
   387 33.90 2.96 3.80           OX376372.1 152591296 152591666 (75574261) +               Kuruka     Unspecified    3462    3829  (5004)    
   452 36.63 1.56 1.88           OX376372.1 152592091 152592410 (75573517) +               Kuruka     Unspecified    4221    4539  (4294)    
   281 33.79 0.68 1.37           OX376372.1 152616897 152617043 (75548884) C               Kuruka     Unspecified  (4270)    4563    4418    
   435 29.67 6.88 3.12           OX376372.1 152617573 152617819 (75548108) C               Kuruka     Unspecified  (4993)    3840    3585    
  2162 32.65 3.84 3.24           OX376372.1 152666465 152667844 (75498083) +               Kuruka     Unspecified    3461    4848  (3985)    
   539 32.70 2.65 2.65           OX376372.1 153648640 153649016 (74516911) +               Kuruka     Unspecified    3461    3837  (4996)    
   326 33.87 3.41 3.80           OX376372.1 153649471 153649734 (74516193) +               Kuruka     Unspecified    4295    4557  (4276)    
   265 25.44 3.39 3.39           OX376372.1 154446532 154446649 (73719278) C               Kuruka     Unspecified  (4489)    4344    4227    
   260 13.72 1.92 1.92           OX376372.1 155303204 155303255 (72862672) C               Kuruka     Unspecified  (4500)    4333    4282    
   497 34.19 5.15 4.17           OX376372.1 155346692 155347332 (72818595) +               Kuruka     Unspecified    3510    4156  (4677)    
   689 35.50 3.54 1.52           OX376372.1 155349818 155350269 (72815658) +               Kuruka     Unspecified    4196    4656  (4177)    
   328 21.74 0.00 0.00           OX376372.1 155386892 155386960 (72778967) +               Kuruka     Unspecified    4286    4354  (4479)    
   539 38.44 2.29 2.44           OX376372.1 155526108 155526763 (72639164) C               Kuruka     Unspecified  (4247)    4586    3932    
   325 35.54 2.13 3.08           OX376372.1 155526898 155527225 (72638702) C               Kuruka     Unspecified  (5003)    3830    3506    
   313 38.11 2.78 1.37           OX376372.1 155628133 155628563 (72537364) +               Kuruka     Unspecified    3918    4354  (4479)    
   339 34.13 1.97 1.97           OX376372.1 155762062 155762315 (72403612) C               Kuruka     Unspecified  (4993)    3840    3587    
  1287 34.51 4.05 3.21           OX376372.1 155780320 155781307 (72384620) +               Kuruka     Unspecified    3588    4583  (4250)    
  1294 35.34 3.83 3.21           OX376372.1 155800592 155801924 (72364003) +               Kuruka     Unspecified    3510    4850  (3983)    
   260 37.38 2.01 0.50           OX376372.1 155817513 155817711 (72348216) +               Kuruka     Unspecified    4295    4496  (4337)    
   645 30.71 0.78 0.78           OX376372.1 155957479 155957734 (72208193) +               Kuruka     Unspecified    3585    3840  (4993)    
   375 32.26 0.64 0.64           OX376372.1 155958288 155958443 (72207484) +               Kuruka     Unspecified    4396    4551  (4282)    
   666 35.87 5.20 3.37           OX376372.1 156010299 156011201 (72154726) +               Kuruka     Unspecified    3921    4839  (3994)    
   797 35.24 4.24 4.02           OX376372.1 157106458 157107424 (71058503) +               Kuruka     Unspecified    3583    4551  (4282)    
  1570 35.50 2.86 2.13           OX376372.1 157702796 157703912 (70462015) +               Kuruka     Unspecified    3462    4586  (4247)    
   230 32.14 0.88 0.88           OX376372.1 157750500 157750612 (70415315) +               Kuruka     Unspecified    4221    4333  (4500)    
   232 36.53 0.00 1.69           OX376372.1 157792723 157792903 (70373024) +               Kuruka     Unspecified    2897    3074  (5759)    
   530 36.47 6.95 2.88           OX376372.1 157793521 157794254 (70371673) +               Kuruka     Unspecified    3586    4348  (4485)    
   671 34.60 0.29 0.29           OX376372.1 157857940 157858281 (70307646) +               Kuruka     Unspecified    3491    3832  (5001)    
   608 36.23 2.80 2.05           OX376372.1 157858382 157859060 (70306867) +               Kuruka     Unspecified    3933    4616  (4217)    
   628 30.95 0.79 0.79           OX376372.1 157964956 157965209 (70200718) +               Kuruka     Unspecified    3587    3840  (4993)    
   395 31.61 0.64 0.64           OX376372.1 157965763 157965918 (70200009) +               Kuruka     Unspecified    4396    4551  (4282)    
   243 32.11 0.91 0.91           OX376372.1 158431117 158431226 (69734701) +               Kuruka     Unspecified    4394    4503  (4330)    
   334 30.60 3.08 3.54           OX376372.1 158816132 158816358 (69349569) +               Kuruka     Unspecified    4227    4452  (4381)    
   233 40.46 1.11 1.30           OX376372.1 159429915 159430455 (68735472) +               Kuruka     Unspecified    4039    4578  (4255)    
  1524 34.13 4.19 3.36           OX376372.1 160742134 160743255 (67422672) C               Kuruka     Unspecified  (4255)    4578    3448    
   263 21.67 0.00 1.67           OX376372.1 160761964 160762024 (67403903) C               Kuruka     Unspecified  (4375)    4458    4399    
   539 38.29 4.06 2.62           OX376372.1 160807911 160808551 (67357376) C               Kuruka     Unspecified  (4251)    4582    3933    
   228 34.97 4.05 4.96           OX376372.1 161000606 161000951 (67164976) C               Kuruka     Unspecified  (5004)    3829    3487    
  1828 32.99 3.76 3.02           OX376372.1 161060644 161061759 (67104168) C               Kuruka     Unspecified  (4249)    4584    3461    
   642 24.65 2.75 3.23           OX376372.1 161112207 161112424 (67053503) C               Kuruka     Unspecified  (4417)    4416    4200    
   313 36.43 1.68 2.03           OX376372.1 161176655 161176951 (66988976) C               Kuruka     Unspecified  (4255)    4578    4283    
   314 33.67 1.49 1.49           OX376372.1 161177077 161177278 (66988649) C               Kuruka     Unspecified  (4676)    4157    3956    
  1197 32.15 2.33 2.63           OX376372.1 161337096 161337782 (66828145) C               Kuruka     Unspecified  (4216)    4617    3933    
   730 33.78 1.07 1.07           OX376372.1 161337883 161338256 (66827671) C               Kuruka     Unspecified  (5001)    3832    3459    
   866 32.86 3.79 2.27           OX376372.1 161338684 161339421 (66826506) C               Kuruka     Unspecified  (5718)    3115    2367    
   282 17.07 9.18 10.31           OX376372.1 161631106 161631203 (66534724) +               Kuruka     Unspecified    4282    4378  (4455)    
   633 30.95 0.79 0.79           OX376372.1 161694204 161694457 (66471470) +               Kuruka     Unspecified    3587    3840  (4993)    
   409 30.97 0.64 0.64           OX376372.1 161695010 161695165 (66470762) +               Kuruka     Unspecified    4396    4551  (4282)    
   289 34.73 3.23 3.64           OX376372.1 161741128 161741375 (66424552) +               Kuruka     Unspecified    4299    4545  (4288)    
   767 38.10 1.52 2.78           OX376372.1 161860651 161861306 (66304621) +               Kuruka     Unspecified    3939    4586  (4247)    
  1991 32.74 3.45 2.76           OX376372.1 161888977 161890163 (66275764) +               Kuruka     Unspecified    3462    4656  (4177)    
  1957 33.01 3.45 2.76           OX376372.1 161896594 161897780 (66268147) +               Kuruka     Unspecified    3462    4656  (4177)    
  1939 33.01 3.45 2.76           OX376372.1 161904730 161905916 (66260011) +               Kuruka     Unspecified    3462    4656  (4177)    
  1977 32.84 3.45 2.76           OX376372.1 161908581 161909767 (66256160) C               Kuruka     Unspecified  (4177)    4656    3462    
  1928 33.09 3.45 2.76           OX376372.1 161916741 161917927 (66248000) C               Kuruka     Unspecified  (4177)    4656    3462    
   801 36.98 3.45 2.57           OX376372.1 162160452 162161378 (66004549) +               Kuruka     Unspecified    3444    4378  (4455)    
   269 22.81 0.00 0.00           OX376372.1 162178511 162178567 (65987360) +               Kuruka     Unspecified    4298    4354  (4479)    
   355 32.00 2.60 2.60           OX376372.1 162195241 162195394 (65970533) +               Kuruka     Unspecified    4195    4348  (4485)    
   315 35.59 0.00 0.00           OX376372.1 162195474 162195591 (65970336) +               Kuruka     Unspecified    4403    4520  (4313)    
   269 22.81 0.00 0.00           OX376372.1 162211222 162211278 (65954649) +               Kuruka     Unspecified    4298    4354  (4479)    
   366 37.20 1.17 1.76           OX376372.1 162350129 162350470 (65815457) +               Kuruka     Unspecified    4001    4340  (4493)    
   234 32.28 2.64 3.10           OX376372.1 163086954 163087180 (65078747) +               Kuruka     Unspecified    4227    4452  (4381)    
  1631 33.96 3.33 2.57           OX376372.1 163670104 163671185 (64494742) +               Kuruka     Unspecified    3554    4643  (4190)    
   807 36.43 3.00 3.00           OX376372.1 164612864 164613562 (63552365) C               Kuruka     Unspecified  (4190)    4643    3945    
   567 33.23 2.09 2.09           OX376372.1 164613670 164614004 (63551923) C               Kuruka     Unspecified  (4996)    3837    3503    
   272 27.33 0.00 4.55           OX376372.1 166421716 166421807 (61744120) C               Kuruka     Unspecified  (4454)    4379    4292    
   545 26.51 3.78 2.13           OX376372.1 166543164 166543348 (61622579) C               Kuruka     Unspecified  (4247)    4586    4399    
   235 14.29 2.00 2.00           OX376372.1 166822830 166822879 (61343048) C               Kuruka     Unspecified  (4500)    4333    4284    
   401 31.61 0.64 0.64           OX376372.1 166937115 166937270 (61228657) C               Kuruka     Unspecified  (4282)    4551    4396    
   640 31.10 0.78 0.78           OX376372.1 166937824 166938079 (61227848) C               Kuruka     Unspecified  (4993)    3840    3585    
   311 35.37 0.60 1.82           OX376372.1 167328835 167329001 (60836926) +               Kuruka     Unspecified    2801    2965  (5868)    
   577 35.57 5.01 4.14           OX376372.1 167329739 167330697 (60835230) +               Kuruka     Unspecified    3588    4554  (4279)    
   432 35.75 2.33 3.02           OX376372.1 167388551 167388850 (60777077) C               Kuruka     Unspecified  (4252)    4581    4284    
   403 31.93 4.05 2.39           OX376372.1 167398691 167398937 (60766990) +               Kuruka     Unspecified    3554    3804  (5029)    
   740 38.80 2.29 2.43           OX376372.1 167399078 167399777 (60766150) +               Kuruka     Unspecified    3945    4643  (4190)    
   245 33.07 3.05 0.75           OX376372.1 167585624 167585754 (60580173) +               Kuruka     Unspecified    4199    4332  (4501)    
   260 34.17 5.03 7.05           OX376372.1 167612349 167612666 (60553261) +               Kuruka     Unspecified    4230    4541  (4292)    
   247 29.99 4.10 1.60           OX376372.1 168750790 168750911 (59415016) +               Kuruka     Unspecified    4230    4354  (4479)    
